db,cets,name
81,DT.DIS.OFFT.GG.CD,"GG, official creditors (DIS, current US$)"
81,DT.DIS.OFFT.OPS.CD,"OPS, official creditors (DIS, current US$)"
81,DT.DIS.OFFT.PRVG.CD,"PRVG, official creditors (DIS, current US$)"
81,DT.DIS.OFFT.PS.CD,"PS, official creditors (DIS, current US$)"
81,DT.DIS.PBND.CD,"PPG, bonds (DIS, current US$)"
81,DT.DIS.PBND.GG.CD,"GG, bonds (DIS, current US$)"
81,DT.DIS.PBND.OPS.CD,"OPS, bonds (DIS, current US$)"
81,DT.DIS.PBND.PRVG.CD,"PRVG, bonds (DIS, current US$)"
81,DT.DIS.PBND.PS.CD,"PS, bonds (DIS, current US$)"
81,DT.DIS.PCBK.CD,"PPG, commercial banks (DIS, current US$)"
81,DT.DIS.PCBK.GG.CD,"GG, commercial banks (DIS, current US$)"
81,DT.DIS.PCBK.OPS.CD,"OPS, commercial banks (DIS, current US$)"
81,DT.DIS.PCBK.PRVG.CD,"PRVG, commercial banks (DIS, current US$)"
81,DT.DIS.PCBK.PS.CD,"PS, commercial banks (DIS, current US$)"
81,DT.DIS.PNGB.CD,"PNG, bonds (DIS, current US$)"
81,DT.DIS.PNGC.CD,"PNG, commercial banks and other creditors (DIS, current US$)"
81,DT.DIS.PROP.CD,"PPG, other private creditors (DIS, current US$)"
81,DT.DIS.PROP.GG.CD,"GG, other private creditors (DIS, current US$)"
81,DT.DIS.PROP.OPS.CD,"OPS, other private creditors (DIS, current US$)"
81,DT.DIS.PROP.PRVG.CD,"PRVG, other private creditors (DIS, current US$)"
81,DT.DIS.PROP.PS.CD,"PS, other private creditors (DIS, current US$)"
81,DT.DIS.PRPG.CD,"Disbursements on external debt, private guaranteed by public sector (PPG) (DIS, current US$)"
81,DT.DIS.PRVT.CD,"PPG, private creditors (DIS, current US$)"
81,DT.DIS.PRVT.GG.CD,"GG, private creditors (DIS, current US$)"
81,DT.DIS.PRVT.OPS.CD,"OPS, private creditors (DIS, current US$)"
81,DT.DIS.PRVT.PRVG.CD,"PRVG, private creditors (DIS, current US$)"
81,DT.DIS.PRVT.PS.CD,"PS, private creditors (DIS, current US$)"
81,DT.DOD.ALLC.CD,"External debt stocks, concessional (DOD, current US$)"
81,DT.DOD.ALLC.ZS,Concessional debt (% of total external debt)
81,DT.DOD.BLAT.CD,"PPG, bilateral (DOD, current US$)"
81,DT.DOD.BLAT.GG.CD,"GG, bilateral (DOD, current US$)"
81,DT.DOD.BLAT.OPS.CD,"OPS, bilateral (DOD, current US$)"
81,DT.DOD.BLAT.PRVG.CD,"PRVG, bilateral (DOD, current US$)"
81,DT.DOD.BLAT.PS.CD,"PS, bilateral (DOD, current US$)"
81,DT.DOD.BLTC.CD,"PPG, bilateral concessional (DOD, current US$)"
81,DT.DOD.BLTC.GG.CD,"GG, bilateral concessional (DOD, current US$)"
81,DT.DOD.BLTC.OPS.CD,"OPS, bilateral concessional (DOD, current US$)"
81,DT.DOD.BLTC.PRVG.CD,"PRVG, bilateral concessional (DOD, current US$)"
81,DT.DOD.BLTC.PS.CD,"PS, bilateral concessional (DOD, current US$)"
81,DT.DOD.DECT.CD,"External debt stocks, total (DOD, current US$)"
81,DT.DOD.DECT.CD.CG,Total change in external debt stocks (current US$)
81,DT.DOD.DECT.EX.ZS,"External debt stocks (% of exports of goods, services and primary income)"
81,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI)
81,DT.DOD.DEGG.CD,"External debt stocks, general government sector (PPG) (DOD, current US$)"
81,DT.DOD.DEPS.CD,"External debt stocks, public sector (PPG) (DOD, current US$)"
81,DT.DOD.DIMF.CD,"Use of IMF credit (DOD, current US$)"
81,DT.DOD.DLXF.CD,"External debt stocks, long-term (DOD, current US$)"
81,DT.DOD.DOPS.CD,"External debt stocks, other public sector (PPG) (DOD, current US$)"
81,DT.DOD.DPNG.CD,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)"
81,DT.DOD.DPPG.CD,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)"
81,DT.DOD.DSDR.CD,"Use of IMF credit, SDR allocations (DOD, current US$)"
81,DT.DOD.DSTC.CD,"External debt stocks, short-term (DOD, current US$)"
81,DT.DOD.DSTC.ZS,Short-term debt (% of total external debt)
81,DT.DOD.MDRI.CD,Debt forgiveness grants (current US$)
81,DT.DOD.MIBR.CD,"PPG, IBRD (DOD, current US$)"
81,DT.DOD.MIDA.CD,"PPG, IDA (DOD, current US$)"
81,DT.DOD.MLAT.CD,"PPG, multilateral (DOD, current US$)"
81,DT.DOD.MLAT.GG.CD,"GG, multilateral (DOD, current US$)"
81,DT.DOD.MLAT.OPS.CD,"OPS, multilateral (DOD, current US$)"
81,DT.DOD.MLAT.PRVG.CD,"PRVG, multilateral (DOD, current US$)"
81,DT.DOD.MLAT.PS.CD,"PS, multilateral (DOD, current US$)"
81,DT.DOD.MLAT.ZS,Multilateral debt (% of total external debt)
81,DT.DOD.MLTC.CD,"PPG, multilateral concessional (DOD, current US$)"
81,DT.DOD.MLTC.GG.CD,"GG, multilateral concessional (DOD, current US$)"
81,DT.DOD.MLTC.OPS.CD,"OPS, multilateral concessional (DOD, current US$)"
81,DT.DOD.MLTC.PRVG.CD,"PRVG, multilateral concessional (DOD, current US$)"
81,DT.DOD.MLTC.PS.CD,"PS, multilateral concessional (DOD, current US$)"
81,DT.DOD.OFFT.CD,"PPG, official creditors (DOD, current US$)"
81,DT.DOD.OFFT.GG.CD,"GG, official creditors (DOD, current US$)"
81,DT.DOD.OFFT.OPS.CD,"OPS, official creditors (DOD, current US$)"
81,DT.DOD.OFFT.PRVG.CD,"PRVG, official creditors (DOD, current US$)"
81,DT.DOD.OFFT.PS.CD,"PS, official creditors (DOD, current US$)"
81,DT.DOD.PBND.CD,"PPG, bonds (DOD, current US$)"
81,DT.DOD.PBND.GG.CD,"GG, bonds (DOD, current US$)"
81,DT.DOD.PBND.OPS.CD,"OPS, bonds (DOD, current US$)"
81,DT.DOD.PBND.PRVG.CD,"PRVG, bonds (DOD, current US$)"
81,DT.DOD.PBND.PS.CD,"PS, bonds (DOD, current US$)"
81,DT.DOD.PCBK.CD,"PPG, commercial banks (DOD, current US$)"
81,DT.DOD.PCBK.GG.CD,"GG, commercial banks (DOD, current US$)"
81,DT.DOD.PCBK.OPS.CD,"OPS, commercial banks (DOD, current US$)"
81,DT.DOD.PCBK.PRVG.CD,"PRVG, commercial banks (DOD, current US$)"
81,DT.DOD.PCBK.PS.CD,"PS, commercial banks (DOD, current US$)"
81,DT.DOD.PNGB.CD,"PNG, bonds (DOD, current US$)"
81,DT.DOD.PNGC.CD,"PNG, commercial banks and other creditors (DOD, current US$)"
81,DT.DOD.PROP.CD,"PPG, other private creditors (DOD, current US$)"
81,DT.DOD.PROP.GG.CD,"GG, other private creditors (DOD, current US$)"
81,DT.DOD.PROP.OPS.CD,"OPS, other private creditors (DOD, current US$)"
81,DT.DOD.PROP.PRVG.CD,"PRVG, other private creditors (DOD, current US$)"
81,DT.DOD.PROP.PS.CD,"PS, other private creditors (DOD, current US$)"
81,DT.DOD.PRPG.CD,"External debt stocks, private guaranteed by public sector (PPG) (DOD, current US$)"
81,DT.DOD.PRVS.CD,"External debt stocks, long-term private sector (DOD, current US$)"
81,DT.DOD.PRVT.CD,"PPG, private creditors (DOD, current US$)"
81,DT.DOD.PRVT.GG.CD,"GG, private creditors (DOD, current US$)"
81,DT.DOD.PRVT.OPS.CD,"OPS, private creditors (DOD, current US$)"
81,DT.DOD.PRVT.PRVG.CD,"PRVG, private creditors (DOD, current US$)"
81,DT.DOD.PRVT.PS.CD,"PS, private creditors (DOD, current US$)"
81,DT.DOD.PUBS.CD,"External debt stocks, long-term public sector (DOD, current US$)"
81,DT.DOD.PVLX.CD,Present value of external debt (current US$)
81,DT.DOD.RSDL.CD,"Residual, debt stock-flow reconciliation (current US$)"
81,DT.DOD.VTOT.CD,"External debt stocks, variable rate (DOD, current US$)"
81,DT.DSB.DPPG.CD,Debt buyback (current US$)
81,DT.DSF.DPPG.CD,Debt stock reduction (current US$)
81,DT.DXR.DPPG.CD,Debt stock rescheduled (current US$)
81,DT.GPA.DPPG,Average grace period on new external debt commitments (years)
81,DT.GPA.OFFT,"Average grace period on new external debt commitments, official (years)"
81,DT.GPA.PRVT,"Average grace period on new external debt commitments, private (years)"
81,DT.GRE.DPPG,Average grant element on new external debt commitments (%)
81,DT.GRE.OFFT,"Average grant element on new external debt commitments, official (%)"
81,DT.GRE.PRVT,"Average grant element on new external debt commitments, private (%)"
81,DT.INR.DPPG,Average interest on new external debt commitments (%)
81,DT.INR.OFFT,"Average interest on new external debt commitments, official (%)"
81,DT.INR.PRVT,"Average interest on new external debt commitments, private (%)"
81,DT.INT.BLAT.CD,"PPG, bilateral (INT, current US$)"
81,DT.INT.BLAT.GG.CD,"GG, bilateral (INT, current US$)"
81,DT.INT.BLAT.OPS.CD,"OPS, bilateral (INT, current US$)"
81,DT.INT.BLAT.PRVG.CD,"PRVG, bilateral (INT, current US$)"
81,DT.INT.BLAT.PS.CD,"PS, bilateral (INT, current US$)"
81,DT.INT.BLTC.CD,"PPG, bilateral concessional (INT, current US$)"
81,DT.INT.BLTC.GG.CD,"GG, bilateral concessional (INT, current US$)"
81,DT.INT.BLTC.OPS.CD,"OPS, bilateral concessional (INT, current US$)"
81,DT.INT.BLTC.PRVG.CD,"PRVG, bilateral concessional (INT, current US$)"
81,DT.INT.BLTC.PS.CD,"PS, bilateral concessional (INT, current US$)"
81,DT.INT.DECT.CD,"Interest payments on external debt, total (INT, current US$)"
81,DT.INT.DECT.EX.ZS,"Interest payments on external debt (% of exports of goods, services and primary income)"
81,DT.INT.DECT.GN.ZS,Interest payments on external debt (% of GNI)
81,DT.INT.DEGG.CD,"Interest payments on external debt, general government sector (PPG) (INT, current US$)"
81,DT.INT.DEPS.CD,"Interest payments on external debt, public sector (PPG) (INT, current US$)"
81,DT.INT.DIMF.CD,"IMF charges (INT, current US$)"
81,DT.INT.DLXF.CD,"Interest payments on external debt, long-term (INT, current US$)"
81,DT.INT.DOPS.CD,"Interest payments on external debt, other public sector (PPG) (INT, current US$)"
81,DT.INT.DPNG.CD,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)"
81,DT.INT.DPPG.CD,"Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)"
81,DT.INT.DSTC.CD,"Interest payments on external debt, short-term (INT, current US$)"
81,DT.INT.MIBR.CD,"PPG, IBRD (INT, current US$)"
81,DT.INT.MIDA.CD,"PPG, IDA (INT, current US$)"
81,DT.INT.MLAT.CD,"PPG, multilateral (INT, current US$)"
81,DT.INT.MLAT.GG.CD,"GG, multilateral (INT, current US$)"
81,DT.INT.MLAT.OPS.CD,"OPS, multilateral (INT, current US$)"
81,DT.INT.MLAT.PRVG.CD,"PRVG, multilateral (INT, current US$)"
81,DT.INT.MLAT.PS.CD,"PS, multilateral (INT, current US$)"
81,DT.INT.MLTC.CD,"PPG, multilateral concessional (INT, current US$)"
81,DT.INT.MLTC.GG.CD,"GG, multilateral concessional (INT, current US$)"
81,DT.INT.MLTC.OPS.CD,"OPS, multilateral concessional (INT, current US$)"
81,DT.INT.MLTC.PRVG.CD,"PRVG, multilateral concessional (INT, current US$)"
81,DT.INT.MLTC.PS.CD,"PS, multilateral concessional (INT, current US$)"
81,DT.INT.OFFT.CD,"PPG, official creditors (INT, current US$)"
81,DT.INT.OFFT.GG.CD,"GG, official creditors (INT, current US$)"
81,DT.INT.OFFT.OPS.CD,"OPS, official creditors (INT, current US$)"
81,DT.INT.OFFT.PRVG.CD,"PRVG, official creditors (INT, current US$)"
81,DT.INT.OFFT.PS.CD,"PS, official creditors (INT, current US$)"
81,DT.INT.PBND.CD,"PPG, bonds (INT, current US$)"
81,DT.INT.PBND.GG.CD,"GG, bonds (INT, current US$)"
81,DT.INT.PBND.OPS.CD,"OPS, bonds (INT, current US$)"
81,DT.INT.PBND.PRVG.CD,"PRVG, bonds (INT, current US$)"
81,DT.INT.PBND.PS.CD,"PS, bonds (INT, current US$)"
81,DT.INT.PCBK.CD,"PPG, commercial banks (INT, current US$)"
81,DT.INT.PCBK.GG.CD,"GG, commercial banks (INT, current US$)"
81,DT.INT.PCBK.OPS.CD,"OPS, commercial banks (INT, current US$)"
81,DT.INT.PCBK.PRVG.CD,"PRVG, commercial banks (INT, current US$)"
81,DT.INT.PCBK.PS.CD,"PS, commercial banks (INT, current US$)"
81,DT.INT.PNGB.CD,"PNG, bonds (INT, current US$)"
81,DT.INT.PNGC.CD,"PNG, commercial banks and other creditors (INT, current US$)"
81,DT.INT.PROP.CD,"PPG, other private creditors (INT, current US$)"
81,DT.INT.PROP.GG.CD,"GG, other private creditors (INT, current US$)"
81,DT.INT.PROP.OPS.CD,"OPS, other private creditors (INT, current US$)"
81,DT.INT.PROP.PRVG.CD,"PRVG, other private creditors (INT, current US$)"
81,DT.INT.PROP.PS.CD,"PS, other private creditors (INT, current US$)"
81,DT.INT.PRPG.CD,"Interest payments on external debt, private guaranteed by public sector (PPG) (INT, current US$)"
81,DT.INT.PRVT.CD,"PPG, private creditors (INT, current US$)"
81,DT.INT.PRVT.GG.CD,"GG, private creditors (INT, current US$)"
81,DT.INT.PRVT.OPS.CD,"OPS, private creditors (INT, current US$)"
81,DT.INT.PRVT.PRVG.CD,"PRVG, private creditors (INT, current US$)"
81,DT.INT.PRVT.PS.CD,"PS, private creditors (INT, current US$)"
81,DT.IXA.DLXF.CD,"Interest arrears, long-term DOD"
81,DT.IXA.DPPG.CD.CG,Net change in interest arrears (current US$)
81,DT.IXA.OFFT.CD,"Interest arrears, official creditors (current US$)"
81,DT.IXA.PRVT.CD,"Interest arrears, private creditors (current US$)"
81,DT.IXF.DPPG.CD,Interest forgiven (current US$)
81,DT.IXR.DPPG.CD,Interest rescheduled (capitalized) (current US$)
81,DT.IXR.OFFT.CD,"Interest rescheduled, official (current US$)"
81,DT.IXR.PRVT.CD,"Interest rescheduled, private (current US$)"
81,DT.MAT.DPPG,Average maturity on new external debt commitments (years)
81,DT.MAT.OFFT,"Average maturity on new external debt commitments, official (years)"
81,DT.MAT.PRVT,"Average maturity on new external debt commitments, private (years)"
81,DT.NFL.BLAT.CD,"Net financial flows, bilateral (NFL, current US$)"
81,DT.NFL.BLAT.GG.CD,"GG, bilateral (NFL, current US$)"
81,DT.NFL.BLAT.OPS.CD,"OPS, bilateral (NFL, current US$)"
81,DT.NFL.BLAT.PRVG.CD,"PRVG, bilateral (NFL, current US$)"
81,DT.NFL.BLAT.PS.CD,"PS, bilateral (NFL, current US$)"
81,DT.NFL.BLTC.CD,"PPG, bilateral concessional (NFL, current US$)"
81,DT.NFL.BLTC.GG.CD,"GG, bilateral concessional (NFL, current US$)"
81,DT.NFL.BLTC.OPS.CD,"OPS, bilateral concessional (NFL, current US$)"
81,DT.NFL.BLTC.PRVG.CD,"PRVG, bilateral concessional (NFL, current US$)"
81,DT.NFL.BLTC.PS.CD,"PS, bilateral concessional (NFL, current US$)"
81,DT.NFL.DECT.CD,"Net flows on external debt, total (NFL, current US$)"
81,DT.NFL.DEGG.CD,"Net flows on external debt, general government sector (PPG) (NFL, current US$)"
81,DT.NFL.DEPS.CD,"Net flows on external debt, public sector (PPG) (NFL, current US$)"
81,DT.NFL.DLXF.CD,"Net flows on external debt, long-term (NFL, current US$)"
81,DT.NFL.DOPS.CD,"Net flows on external debt, other public sector (PPG) (NFL, current US$)"
81,DT.NFL.DPNG.CD,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)"
81,DT.NFL.DPPG.CD,"Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)"
81,DT.NFL.DSTC.CD,"Net flows on external debt, short-term (NFL, current US$)"
81,DT.NFL.IMFC.CD,"Net financial flows, IMF concessional (NFL, current US$)"
81,DT.NFL.IMFN.CD,"Net financial flows, IMF nonconcessional (NFL, current US$)"
81,DT.NFL.MIBR.CD,"Net financial flows, IBRD (NFL, current US$)"
81,DT.NFL.MIDA.CD,"Net financial flows, IDA (NFL, current US$)"
81,DT.NFL.MLAT.CD,"Net financial flows, multilateral (NFL, current US$)"
81,DT.NFL.MLAT.GG.CD,"GG, multilateral (NFL, current US$)"
81,DT.NFL.MLAT.OPS.CD,"OPS, multilateral (NFL, current US$)"
81,DT.NFL.MLAT.PRVG.CD,"PRVG, multilateral (NFL, current US$)"
81,DT.NFL.MLAT.PS.CD,"PS, multilateral (NFL, current US$)"
81,DT.NFL.MLTC.CD,"PPG, multilateral concessional (NFL, current US$)"
81,DT.NFL.MLTC.GG.CD,"GG, multilateral concessional (NFL, current US$)"
81,DT.NFL.MLTC.OPS.CD,"OPS, multilateral concessional (NFL, current US$)"
81,DT.NFL.MLTC.PRVG.CD,"PRVG, multilateral concessional (NFL, current US$)"
81,DT.NFL.MLTC.PS.CD,"PS, multilateral concessional (NFL, current US$)"
81,DT.NFL.MOTH.CD,"Net financial flows, others (NFL, current US$)"
81,DT.NFL.NEBR.CD,"EBRD, private nonguaranteed (NFL, current US$)"
81,DT.NFL.NIFC.CD,"IFC, private nonguaranteed (NFL, current US$)"
81,DT.NFL.OFFT.CD,"PPG, official creditors (NFL, current US$)"
81,DT.NFL.OFFT.GG.CD,"GG, official creditors (NFL, current US$)"
81,DT.NFL.OFFT.OPS.CD,"OPS, official creditors (NFL, current US$)"
81,DT.NFL.OFFT.PRVG.CD,"PRVG, official creditors (NFL, current US$)"
81,DT.NFL.OFFT.PS.CD,"PS, official creditors (NFL, current US$)"
81,DT.NFL.PBND.CD,"PPG, bonds (NFL, current US$)"
81,DT.NFL.PBND.GG.CD,"GG, bonds (NFL, current US$)"
81,DT.NFL.PBND.OPS.CD,"OPS, bonds (NFL, current US$)"
81,DT.NFL.PBND.PRVG.CD,"PRVG, bonds (NFL, current US$)"
81,DT.NFL.PBND.PS.CD,"PS, bonds (NFL, current US$)"
81,DT.NFL.PCBK.CD,"PPG, commercial banks (NFL, current US$)"
81,DT.NFL.PCBK.GG.CD,"GG, commercial banks (NFL, current US$)"
81,DT.NFL.PCBK.OPS.CD,"OPS, commercial banks (NFL, current US$)"
81,DT.NFL.PCBK.PRVG.CD,"PRVG, commercial banks (NFL, current US$)"
81,DT.NFL.PCBK.PS.CD,"PS, commercial banks (NFL, current US$)"
81,DT.NFL.PNGB.CD,"PNG, bonds (NFL, current US$)"
81,DT.NFL.PNGC.CD,"PNG, commercial banks and other creditors (NFL, current US$)"
81,DT.NFL.PROP.CD,"PPG, other private creditors (NFL, current US$)"
81,DT.NFL.PROP.GG.CD,"GG, other private creditors (NFL, current US$)"
81,DT.NFL.PROP.OPS.CD,"OPS, other private creditors (NFL, current US$)"
81,DT.NFL.PROP.PRVG.CD,"PRVG, other private creditors (NFL, current US$)"
81,DT.NFL.PROP.PS.CD,"PS, other private creditors (NFL, current US$)"
81,DT.NFL.PRPG.CD,"Net flows on external debt, private guaranteed by public sector (PPG) (NFL, current US$)"
81,DT.NFL.PRVT.CD,"PPG, private creditors (NFL, current US$)"
81,DT.NFL.PRVT.GG.CD,"GG, private creditors (NFL, current US$)"
81,DT.NFL.PRVT.OPS.CD,"OPS, private creditors (NFL, current US$)"
81,DT.NFL.PRVT.PRVG.CD,"PRVG, private creditors (NFL, current US$)"
81,DT.NFL.PRVT.PS.CD,"PS, private creditors (NFL, current US$)"
81,DT.NFL.RDBC.CD,"Net financial flows, RDB concessional (NFL, current US$)"
81,DT.NFL.RDBN.CD,"Net financial flows, RDB nonconcessional (NFL, current US$)"
81,DT.NTR.BLAT.CD,"PPG, bilateral (NTR, current US$)"
81,DT.NTR.BLAT.GG.CD,"GG, bilateral (NTR, current US$)"
81,DT.NTR.BLAT.OPS.CD,"OPS, bilateral (NTR, current US$)"
81,DT.NTR.BLAT.PRVG.CD,"PRVG, bilateral (NTR, current US$)"
81,DT.NTR.BLAT.PS.CD,"PS, bilateral (NTR, current US$)"
81,DT.NTR.BLTC.CD,"PPG, bilateral concessional (NTR, current US$)"
81,DT.NTR.BLTC.GG.CD,"GG, bilateral concessional (NTR, current US$)"
81,DT.NTR.BLTC.OPS.CD,"OPS, bilateral concessional (NTR, current US$)"
81,DT.NTR.BLTC.PRVG.CD,"PRVG, bilateral concessional (NTR, current US$)"
81,DT.NTR.BLTC.PS.CD,"PS, bilateral concessional (NTR, current US$)"
81,DT.NTR.DECT.CD,"Net transfers on external debt, total (NTR, current US$)"
81,DT.NTR.DEGG.CD,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)"
81,DT.NTR.DEPS.CD,"Net transfers on external debt, public sector (PPG) (NTR, current US$)"
81,DT.NTR.DLXF.CD,"Net transfers on external debt, long-term (NTR, current US$)"
81,DT.NTR.DOPS.CD,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)"
81,DT.NTR.DPNG.CD,"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)"
81,DT.NTR.DPPG.CD,"Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)"
